[70115],[],[5632783],[],[],5632871
[70115],[],[5632862],[],[],5632804
[71009],[],[9013317],[],[],3322971
[71067],[],[9631764],[],[],5655733
[73578],[],[5660009],[],[],5660015
[74126],[],[9631856],[],[],5678418
[76183],[],[5649746],[],[],5649742
[158417],[],[5654134],[],[],5654125
[170827],[],[9631759],[],[],5661474
[173511],[],[173530],[],[],173545
[189246],[],[5638256],[],[],5638222
[201424],[],[173533],[],[],201445
[201450],[],[173530],[],[],201425
[209785],[],[5627871],[],[],5627870
[429078],[],[5638215],[],[],5638209
[449332],[],[4570578],[],[],4570573
[532534],[],[4839809],[],[],4793947
[532562],[],[3781873],[],[],3781926
[727782],[],[5628794],[],[],5628807
[742368],[],[5653618],[],[],5653596
[879559],[],[5627903],[],[],5627891
[879566],[],[5661423],[],[],5661188
[912516],[],[9631974],[],[],5655760
[2470878],[],[2471626],[],[],2471621
[2537491],[],[1442481],[],[],2537524
[2537527],[],[1442481],[],[],2537499
[2537527],[],[2537512],[],[],1454757
[3076887],[],[3325574],[],[],3325540
[3076887],[],[4225084],[],[],4225086
[3322056],[],[3878772],[],[],3878762
[4608820],[],[68819],[],[],4608855
[5358332],[],[5483226],[],[],5483229
[5668525],[],[68819],[],[],5668520
[8986144],[],[8986159],[],[],8986181
[9661418],[],[5661192],[],[],5661184
[9661418],[],[5661201],[],[],5661198
[9666393],[],[156786],[],[],9666383
[9822536],[],[9824403],[],[],9824402
[9839380],[],[157343],[],[],9839376
[9931855],[],[9931916],[],[],9931926
[9935307],[],[6791205],[],[],9935299
[9935307],[],[9935263],[],[],9935265
[9935813],[],[9935800],[],[],9935825
[9978545],[],[9978601],[],[],9978604
[9984526],[],[9978601],[],[],9984532
[9984591],[],[9984596],[],[],9984599
[10012837],[],[10012857],[],[],10012860
[10025193],[],[10027656],[],[],10027659
[10033701],[],[9966392],[],[],10033710
[10041692],[],[9966392],[],[],10041694
[10068015],[],[10068019],[],[],10068022
[10077252],[],[9982388],[],[],10077260
[10098489],[],[10098547],[],[],10098550
[10104651],[],[10098547],[],[],10104657
[10104723],[],[10104729],[],[],10104732
[10132115],[],[10132136],[],[],10132139
[10143070],[],[10145505],[],[],10145508
[10151410],[],[10085559],[],[],10151419
[10159344],[],[10085559],[],[],10159346
[10184375],[],[10184379],[],[],10184382
[10193316],[],[10102424],[],[],10193324
[10213924],[],[10213990],[],[],10213993
[10219295],[],[10213990],[],[],10219301
[10219365],[],[10219371],[],[],10219374
[10243776],[],[10243802],[],[],10243805
[10254118],[],[10256545],[],[],10256548
[10262210],[],[10201719],[],[],10262219
[10269882],[],[10201719],[],[],10269884
[10293404],[],[10293408],[],[],10293411
[10302354],[],[10217435],[],[],10302362
[10322951],[],[10323015],[],[],10323018
[10328777],[],[10323015],[],[],10328783
[10328847],[],[10328853],[],[],10328856
[10354963],[],[10354989],[],[],10354992
[10365456],[],[10367958],[],[],10367961
[10374357],[],[10310342],[],[],10374366
[10382307],[],[10310342],[],[],10382309
[10408008],[],[10408012],[],[],10408015
[10417062],[],[10326409],[],[],10417070
[10438171],[],[10438237],[],[],10438240
[10444282],[],[10438237],[],[],10444288
[10444352],[],[10444358],[],[],10444361
[10471332],[],[10471358],[],[],10471361
[10482473],[],[10484925],[],[],10484928
[10491166],[],[10425484],[],[],10491175
[10499157],[],[10425484],[],[],10499159
[10524739],[],[10524743],[],[],10524746
[10533820],[],[10442149],[],[],10533828
[10551632],[],[10551638],[],[],10551641
[10564710],[],[10564720],[],[],10564723
[10574989],[],[10541903],[],[],10574998
